Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,
Data,0,record,timestamp,"968193352",s,distance,"2148.0",m,speed,"1.0",m/s,heart_rate,"142",bpm,cadence,"108",rpm,power,"150",watts,altitude,"19.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"19.0",m,Heart Rate,"142",bpm,
Data,0,record,timestamp,"968193353",s,distance,"2149.0",m,speed,"1.0",m/s,heart_rate,"134",bpm,cadence,"109",rpm,power,"150",watts,altitude,"18.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"18.0",m,Heart Rate,"134",bpm,
Data,0,record,timestamp,"968193354",s,distance,"2150.0",m,speed,"1.0",m/s,heart_rate,"126",bpm,cadence,"110",rpm,power,"150",watts,altitude,"17.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"17.0",m,Heart Rate,"126",bpm,
Data,0,record,timestamp,"968193355",s,distance,"2151.0",m,speed,"1.0",m/s,heart_rate,"119",bpm,cadence,"111",rpm,power,"150",watts,altitude,"16.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"16.0",m,Heart Rate,"119",bpm,
Data,0,record,timestamp,"968193356",s,distance,"2152.0",m,speed,"1.0",m/s,heart_rate,"111",bpm,cadence,"112",rpm,power,"150",watts,altitude,"15.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"15.0",m,Heart Rate,"111",bpm,
Data,0,record,timestamp,"968193357",s,distance,"2153.0",m,speed,"1.0",m/s,heart_rate,"103",bpm,cadence,"113",rpm,power,"150",watts,altitude,"14.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"14.0",m,Heart Rate,"103",bpm,
Data,0,record,timestamp,"968193358",s,distance,"2154.0",m,speed,"1.0",m/s,heart_rate,"95",bpm,cadence,"114",rpm,power,"150",watts,altitude,"13.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"13.0",m,Heart Rate,"95",bpm,
Data,0,record,timestamp,"968193359",s,distance,"2155.0",m,speed,"1.0",m/s,heart_rate,"87",bpm,cadence,"115",rpm,power,"150",watts,altitude,"12.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"12.0",m,Heart Rate,"87",bpm,
Data,0,record,timestamp,"968193360",s,distance,"2156.0",m,speed,"1.0",m/s,heart_rate,"80",bpm,cadence,"116",rpm,power,"150",watts,altitude,"11.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"11.0",m,Heart Rate,"80",bpm,
Data,0,record,timestamp,"968193361",s,distance,"2157.0",m,speed,"1.0",m/s,heart_rate,"72",bpm,cadence,"117",rpm,power,"150",watts,altitude,"10.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"10.0",m,Heart Rate,"72",bpm,
Data,0,record,timestamp,"968193362",s,distance,"2158.0",m,speed,"1.0",m/s,heart_rate,"65",bpm,cadence,"118",rpm,power,"150",watts,altitude,"9.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"9.0",m,Heart Rate,"65",bpm,
Data,0,record,timestamp,"968193363",s,distance,"2159.0",m,speed,"1.0",m/s,heart_rate,"58",bpm,cadence,"119",rpm,power,"150",watts,altitude,"8.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"8.0",m,Heart Rate,"58",bpm,
Data,0,record,timestamp,"968193364",s,distance,"2160.0",m,speed,"1.0",m/s,heart_rate,"52",bpm,cadence,"120",rpm,power,"150",watts,altitude,"7.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"7.0",m,Heart Rate,"52",bpm,
Data,0,record,timestamp,"968193365",s,distance,"2161.0",m,speed,"1.0",m/s,heart_rate,"46",bpm,cadence,"121",rpm,power,"150",watts,altitude,"6.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"6.0",m,Heart Rate,"46",bpm,
Data,0,record,timestamp,"968193366",s,distance,"2162.0",m,speed,"1.0",m/s,heart_rate,"40",bpm,cadence,"122",rpm,power,"150",watts,altitude,"5.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"5.0",m,Heart Rate,"40",bpm,
Data,0,record,timestamp,"968193367",s,distance,"2163.0",m,speed,"1.0",m/s,heart_rate,"34",bpm,cadence,"123",rpm,power,"150",watts,altitude,"4.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"4.0",m,Heart Rate,"34",bpm,
Data,0,record,timestamp,"968193368",s,distance,"2164.0",m,speed,"1.0",m/s,heart_rate,"29",bpm,cadence,"124",rpm,power,"150",watts,altitude,"3.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"3.0",m,Heart Rate,"29",bpm,
Data,0,record,timestamp,"968193369",s,distance,"2165.0",m,speed,"1.0",m/s,heart_rate,"24",bpm,cadence,"125",rpm,power,"150",watts,altitude,"2.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"2.0",m,Heart Rate,"24",bpm,
Data,0,record,timestamp,"968193370",s,distance,"2166.0",m,speed,"1.0",m/s,heart_rate,"19",bpm,cadence,"126",rpm,power,"150",watts,altitude,"1.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"1.0",m,Heart Rate,"19",bpm,
Data,0,record,timestamp,"968193371",s,distance,"2167.0",m,speed,"1.0",m/s,heart_rate,"15",bpm,cadence,"127",rpm,power,"250",watts,altitude,"0.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"0.0",m,Heart Rate,"15",bpm,
Data,0,record,timestamp,"968193372",s,distance,"2168.0",m,speed,"1.0",m/s,heart_rate,"12",bpm,cadence,"128",rpm,power,"250",watts,altitude,"1.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"1.0",m,Heart Rate,"12",bpm,
Data,0,record,timestamp,"968193373",s,distance,"2169.0",m,speed,"1.0",m/s,heart_rate,"8",bpm,cadence,"129",rpm,power,"250",watts,altitude,"2.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"2.0",m,Heart Rate,"8",bpm,
Data,0,record,timestamp,"968193374",s,distance,"2170.0",m,speed,"1.0",m/s,heart_rate,"6",bpm,cadence,"130",rpm,power,"250",watts,altitude,"3.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"3.0",m,Heart Rate,"6",bpm,
Data,0,record,timestamp,"968193375",s,distance,"2171.0",m,speed,"1.0",m/s,heart_rate,"3",bpm,cadence,"131",rpm,power,"250",watts,altitude,"4.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"4.0",m,Heart Rate,"3",bpm,
Data,0,record,timestamp,"968193376",s,distance,"2172.0",m,speed,"1.0",m/s,heart_rate,"2",bpm,cadence,"132",rpm,power,"250",watts,altitude,"5.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"5.0",m,Heart Rate,"2",bpm,
Data,0,record,timestamp,"968193377",s,distance,"2173.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"133",rpm,power,"250",watts,altitude,"6.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"6.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"968193378",s,distance,"2174.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"134",rpm,power,"250",watts,altitude,"7.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"7.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"968193379",s,distance,"2175.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"135",rpm,power,"250",watts,altitude,"8.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"8.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"968193380",s,distance,"2176.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"136",rpm,power,"250",watts,altitude,"9.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"9.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"968193381",s,distance,"2177.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"137",rpm,power,"250",watts,altitude,"10.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"10.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"968193382",s,distance,"2178.0",m,speed,"1.0",m/s,heart_rate,"2",bpm,cadence,"138",rpm,power,"250",watts,altitude,"11.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"11.0",m,Heart Rate,"2",bpm,
Data,0,record,timestamp,"968193383",s,distance,"2179.0",m,speed,"1.0",m/s,heart_rate,"3",bpm,cadence,"139",rpm,power,"250",watts,altitude,"12.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"12.0",m,Heart Rate,"3",bpm,
Data,0,record,timestamp,"968193384",s,distance,"2180.0",m,speed,"1.0",m/s,heart_rate,"6",bpm,cadence,"140",rpm,power,"250",watts,altitude,"13.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"13.0",m,Heart Rate,"6",bpm,
Data,0,record,timestamp,"968193385",s,distance,"2181.0",m,speed,"1.0",m/s,heart_rate,"8",bpm,cadence,"141",rpm,power,"250",watts,altitude,"14.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"14.0",m,Heart Rate,"8",bpm,
Data,0,record,timestamp,"968193386",s,distance,"2182.0",m,speed,"1.0",m/s,heart_rate,"12",bpm,cadence,"142",rpm,power,"250",watts,altitude,"15.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"15.0",m,Heart Rate,"12",bpm,
Data,0,record,timestamp,"968193387",s,distance,"2183.0",m,speed,"1.0",m/s,heart_rate,"15",bpm,cadence,"143",rpm,power,"250",watts,altitude,"16.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"16.0",m,Heart Rate,"15",bpm,
Data,0,record,timestamp,"968193388",s,distance,"2184.0",m,speed,"1.0",m/s,heart_rate,"19",bpm,cadence,"144",rpm,power,"250",watts,altitude,"17.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"17.0",m,Heart Rate,"19",bpm,
Data,0,record,timestamp,"968193389",s,distance,"2185.0",m,speed,"1.0",m/s,heart_rate,"24",bpm,cadence,"145",rpm,power,"250",watts,altitude,"18.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"18.0",m,Heart Rate,"24",bpm,
Data,0,record,timestamp,"968193390",s,distance,"2186.0",m,speed,"1.0",m/s,heart_rate,"29",bpm,cadence,"146",rpm,power,"250",watts,altitude,"19.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"19.0",m,Heart Rate,"29",bpm,
Data,0,record,timestamp,"968193391",s,distance,"2187.0",m,speed,"1.0",m/s,heart_rate,"34",bpm,cadence,"147",rpm,power,"250",watts,altitude,"20.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"20.0",m,Heart Rate,"34",bpm,
Data,0,record,timestamp,"968193392",s,distance,"2188.0",m,speed,"1.0",m/s,heart_rate,"40",bpm,cadence,"148",rpm,power,"250",watts,altitude,"21.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"21.0",m,Heart Rate,"40",bpm,
Data,0,record,timestamp,"968193393",s,distance,"2189.0",m,speed,"1.0",m/s,heart_rate,"46",bpm,cadence,"149",rpm,power,"250",watts,altitude,"22.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"22.0",m,Heart Rate,"46",bpm,
Data,0,record,timestamp,"968193394",s,distance,"2190.0",m,speed,"1.0",m/s,heart_rate,"52",bpm,cadence,"150",rpm,power,"250",watts,altitude,"23.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"23.0",m,Heart Rate,"52",bpm,
Data,0,record,timestamp,"968193395",s,distance,"2191.0",m,speed,"1.0",m/s,heart_rate,"58",bpm,cadence,"151",rpm,power,"250",watts,altitude,"24.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"24.0",m,Heart Rate,"58",bpm,
Data,0,record,timestamp,"968193396",s,distance,"2192.0",m,speed,"1.0",m/s,heart_rate,"65",bpm,cadence,"152",rpm,power,"250",watts,altitude,"25.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"25.0",m,Heart Rate,"65",bpm,
Data,0,record,timestamp,"968193397",s,distance,"2193.0",m,speed,"1.0",m/s,heart_rate,"72",bpm,cadence,"153",rpm,power,"250",watts,altitude,"26.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"26.0",m,Heart Rate,"72",bpm,
Data,0,record,timestamp,"968193398",s,distance,"2194.0",m,speed,"1.0",m/s,heart_rate,"80",bpm,cadence,"154",rpm,power,"250",watts,altitude,"27.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"27.0",m,Heart Rate,"80",bpm,
Data,0,record,timestamp,"968193399",s,distance,"2195.0",m,speed,"1.0",m/s,heart_rate,"87",bpm,cadence,"155",rpm,power,"250",watts,altitude,"28.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"28.0",m,Heart Rate,"87",bpm,
Data,0,record,timestamp,"968193400",s,distance,"2196.0",m,speed,"1.0",m/s,heart_rate,"95",bpm,cadence,"156",rpm,power,"250",watts,altitude,"29.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"29.0",m,Heart Rate,"95",bpm,
Data,0,record,timestamp,"968193401",s,distance,"2197.0",m,speed,"1.0",m/s,heart_rate,"103",bpm,cadence,"157",rpm,power,"250",watts,altitude,"30.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"30.0",m,Heart Rate,"103",bpm,
Data,0,record,timestamp,"968193402",s,distance,"2198.0",m,speed,"1.0",m/s,heart_rate,"111",bpm,cadence,"158",rpm,power,"250",watts,altitude,"31.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"31.0",m,Heart Rate,"111",bpm,
Data,0,record,timestamp,"968193403",s,distance,"2199.0",m,speed,"1.0",m/s,heart_rate,"119",bpm,cadence,"159",rpm,power,"250",watts,altitude,"32.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"32.0",m,Heart Rate,"119",bpm,
Data,0,record,timestamp,"968193404",s,distance,"2200.0",m,speed,"1.0",m/s,heart_rate,"126",bpm,cadence,"160",rpm,power,"250",watts,altitude,"33.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"33.0",m,Heart Rate,"126",bpm,
Data,0,record,timestamp,"968193405",s,distance,"2201.0",m,speed,"1.0",m/s,heart_rate,"134",bpm,cadence,"161",rpm,power,"250",watts,altitude,"34.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"34.0",m,Heart Rate,"134",bpm,
Data,0,record,timestamp,"968193406",s,distance,"2202.0",m,speed,"1.0",m/s,heart_rate,"142",bpm,cadence,"162",rpm,power,"250",watts,altitude,"35.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"35.0",m,Heart Rate,"142",bpm,
Data,0,record,timestamp,"968193407",s,distance,"2203.0",m,speed,"1.0",m/s,heart_rate,"150",bpm,cadence,"163",rpm,power,"250",watts,altitude,"36.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"36.0",m,Heart Rate,"150",bpm,
Data,0,record,timestamp,"968193408",s,distance,"2204.0",m,speed,"1.0",m/s,heart_rate,"158",bpm,cadence,"164",rpm,power,"250",watts,altitude,"37.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"37.0",m,Heart Rate,"158",bpm,
Data,0,record,timestamp,"968193409",s,distance,"2205.0",m,speed,"1.0",m/s,heart_rate,"166",bpm,cadence,"165",rpm,power,"250",watts,altitude,"38.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"38.0",m,Heart Rate,"166",bpm,
Data,0,record,timestamp,"968193410",s,distance,"2206.0",m,speed,"1.0",m/s,heart_rate,"173",bpm,cadence,"166",rpm,power,"250",watts,altitude,"39.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"39.0",m,Heart Rate,"173",bpm,
Data,0,record,timestamp,"968193411",s,distance,"2207.0",m,speed,"1.0",m/s,heart_rate,"181",bpm,cadence,"167",rpm,power,"250",watts,altitude,"40.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"40.0",m,Heart Rate,"181",bpm,
Data,0,record,timestamp,"968193412",s,distance,"2208.0",m,speed,"1.0",m/s,heart_rate,"188",bpm,cadence,"168",rpm,power,"250",watts,altitude,"41.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"41.0",m,Heart Rate,"188",bpm,
Data,0,record,timestamp,"968193413",s,distance,"2209.0",m,speed,"1.0",m/s,heart_rate,"195",bpm,cadence,"169",rpm,power,"250",watts,altitude,"42.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"42.0",m,Heart Rate,"195",bpm,
Data,0,record,timestamp,"968193414",s,distance,"2210.0",m,speed,"1.0",m/s,heart_rate,"201",bpm,cadence,"170",rpm,power,"250",watts,altitude,"43.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"43.0",m,Heart Rate,"201",bpm,
Data,0,record,timestamp,"968193415",s,distance,"2211.0",m,speed,"1.0",m/s,heart_rate,"207",bpm,cadence,"171",rpm,power,"250",watts,altitude,"44.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"44.0",m,Heart Rate,"207",bpm,
Data,0,record,timestamp,"968193416",s,distance,"2212.0",m,speed,"1.0",m/s,heart_rate,"213",bpm,cadence,"172",rpm,power,"250",watts,altitude,"45.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"45.0",m,Heart Rate,"213",bpm,
Data,0,record,timestamp,"968193417",s,distance,"2213.0",m,speed,"1.0",m/s,heart_rate,"219",bpm,cadence,"173",rpm,power,"250",watts,altitude,"46.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"46.0",m,Heart Rate,"219",bpm,
Data,0,record,timestamp,"968193418",s,distance,"2214.0",m,speed,"1.0",m/s,heart_rate,"224",bpm,cadence,"174",rpm,power,"250",watts,altitude,"47.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"47.0",m,Heart Rate,"224",bpm,
Data,0,record,timestamp,"968193419",s,distance,"2215.0",m,speed,"1.0",m/s,heart_rate,"229",bpm,cadence,"175",rpm,power,"250",watts,altitude,"48.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"48.0",m,Heart Rate,"229",bpm,
Data,0,record,timestamp,"968193420",s,distance,"2216.0",m,speed,"1.0",m/s,heart_rate,"234",bpm,cadence,"176",rpm,power,"250",watts,altitude,"49.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"49.0",m,Heart Rate,"234",bpm,
Data,0,record,timestamp,"968193421",s,distance,"2217.0",m,speed,"1.0",m/s,heart_rate,"238",bpm,cadence,"177",rpm,power,"250",watts,altitude,"50.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"50.0",m,Heart Rate,"238",bpm,
Data,0,record,timestamp,"968193422",s,distance,"2218.0",m,speed,"1.0",m/s,heart_rate,"241",bpm,cadence,"178",rpm,power,"250",watts,altitude,"51.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"51.0",m,Heart Rate,"241",bpm,
Data,0,record,timestamp,"968193423",s,distance,"2219.0",m,speed,"1.0",m/s,heart_rate,"245",bpm,cadence,"179",rpm,power,"250",watts,altitude,"52.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"52.0",m,Heart Rate,"245",bpm,
Data,0,record,timestamp,"968193424",s,distance,"2220.0",m,speed,"1.0",m/s,heart_rate,"247",bpm,cadence,"180",rpm,power,"250",watts,altitude,"53.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"53.0",m,Heart Rate,"247",bpm,
Data,0,record,timestamp,"968193425",s,distance,"2221.0",m,speed,"1.0",m/s,heart_rate,"250",bpm,cadence,"181",rpm,power,"250",watts,altitude,"54.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"54.0",m,Heart Rate,"250",bpm,
Data,0,record,timestamp,"968193426",s,distance,"2222.0",m,speed,"1.0",m/s,heart_rate,"251",bpm,cadence,"182",rpm,power,"250",watts,altitude,"55.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"55.0",m,Heart Rate,"251",bpm,
Data,0,record,timestamp,"968193427",s,distance,"2223.0",m,speed,"1.0",m/s,heart_rate,"252",bpm,cadence,"183",rpm,power,"250",watts,altitude,"56.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"56.0",m,Heart Rate,"252",bpm,
Data,0,record,timestamp,"968193428",s,distance,"2224.0",m,speed,"1.0",m/s,heart_rate,"253",bpm,cadence,"184",rpm,power,"250",watts,altitude,"57.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"57.0",m,Heart Rate,"253",bpm,
Data,0,record,timestamp,"968193429",s,distance,"2225.0",m,speed,"1.0",m/s,heart_rate,"254",bpm,cadence,"185",rpm,power,"250",watts,altitude,"58.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"58.0",m,Heart Rate,"254",bpm,
Data,0,record,timestamp,"968193430",s,distance,"2226.0",m,speed,"1.0",m/s,heart_rate,"253",bpm,cadence,"186",rpm,power,"250",watts,altitude,"59.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"59.0",m,Heart Rate,"253",bpm,
Data,0,record,timestamp,"968193431",s,distance,"2227.0",m,speed,"1.0",m/s,heart_rate,"252",bpm,cadence,"187",rpm,power,"250",watts,altitude,"60.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"60.0",m,Heart Rate,"252",bpm,
Data,0,record,timestamp,"968193432",s,distance,"2228.0",m,speed,"1.0",m/s,heart_rate,"251",bpm,cadence,"188",rpm,power,"250",watts,altitude,"61.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"61.0",m,Heart Rate,"251",bpm,
Data,0,record,timestamp,"968193433",s,distance,"2229.0",m,speed,"1.0",m/s,heart_rate,"250",bpm,cadence,"189",rpm,power,"250",watts,altitude,"62.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"62.0",m,Heart Rate,"250",bpm,
Data,0,record,timestamp,"968193434",s,distance,"2230.0",m,speed,"1.0",m/s,heart_rate,"247",bpm,cadence,"190",rpm,power,"250",watts,altitude,"63.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"63.0",m,Heart Rate,"247",bpm,
Data,0,record,timestamp,"968193435",s,distance,"2231.0",m,speed,"1.0",m/s,heart_rate,"245",bpm,cadence,"191",rpm,power,"250",watts,altitude,"64.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"64.0",m,Heart Rate,"245",bpm,
Data,0,record,timestamp,"968193436",s,distance,"2232.0",m,speed,"1.0",m/s,heart_rate,"241",bpm,cadence,"192",rpm,power,"250",watts,altitude,"65.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"65.0",m,Heart Rate,"241",bpm,
Data,0,record,timestamp,"968193437",s,distance,"2233.0",m,speed,"1.0",m/s,heart_rate,"238",bpm,cadence,"193",rpm,power,"250",watts,altitude,"66.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"66.0",m,Heart Rate,"238",bpm,
Data,0,record,timestamp,"968193438",s,distance,"2234.0",m,speed,"1.0",m/s,heart_rate,"234",bpm,cadence,"194",rpm,power,"250",watts,altitude,"67.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"67.0",m,Heart Rate,"234",bpm,
Data,0,record,timestamp,"968193439",s,distance,"2235.0",m,speed,"1.0",m/s,heart_rate,"229",bpm,cadence,"195",rpm,power,"250",watts,altitude,"68.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"68.0",m,Heart Rate,"229",bpm,
Data,0,record,timestamp,"968193440",s,distance,"2236.0",m,speed,"1.0",m/s,heart_rate,"224",bpm,cadence,"196",rpm,power,"250",watts,altitude,"69.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"69.0",m,Heart Rate,"224",bpm,
Data,0,record,timestamp,"968193441",s,distance,"2237.0",m,speed,"1.0",m/s,heart_rate,"219",bpm,cadence,"197",rpm,power,"250",watts,altitude,"70.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"70.0",m,Heart Rate,"219",bpm,
Data,0,record,timestamp,"968193442",s,distance,"2238.0",m,speed,"1.0",m/s,heart_rate,"213",bpm,cadence,"198",rpm,power,"250",watts,altitude,"71.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"71.0",m,Heart Rate,"213",bpm,
Data,0,record,timestamp,"968193443",s,distance,"2239.0",m,speed,"1.0",m/s,heart_rate,"207",bpm,cadence,"199",rpm,power,"250",watts,altitude,"72.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"72.0",m,Heart Rate,"207",bpm,
Data,0,record,timestamp,"968193444",s,distance,"2240.0",m,speed,"1.0",m/s,heart_rate,"201",bpm,cadence,"200",rpm,power,"250",watts,altitude,"73.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"73.0",m,Heart Rate,"201",bpm,
Data,0,record,timestamp,"968193445",s,distance,"2241.0",m,speed,"1.0",m/s,heart_rate,"195",bpm,cadence,"201",rpm,power,"250",watts,altitude,"74.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"74.0",m,Heart Rate,"195",bpm,
Data,0,record,timestamp,"968193446",s,distance,"2242.0",m,speed,"1.0",m/s,heart_rate,"188",bpm,cadence,"202",rpm,power,"250",watts,altitude,"75.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"75.0",m,Heart Rate,"188",bpm,
Data,0,record,timestamp,"968193447",s,distance,"2243.0",m,speed,"1.0",m/s,heart_rate,"181",bpm,cadence,"203",rpm,power,"250",watts,altitude,"76.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"76.0",m,Heart Rate,"181",bpm,
Data,0,record,timestamp,"968193448",s,distance,"2244.0",m,speed,"1.0",m/s,heart_rate,"173",bpm,cadence,"204",rpm,power,"250",watts,altitude,"77.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"77.0",m,Heart Rate,"173",bpm,
Data,0,record,timestamp,"968193449",s,distance,"2245.0",m,speed,"1.0",m/s,heart_rate,"166",bpm,cadence,"205",rpm,power,"250",watts,altitude,"78.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"78.0",m,Heart Rate,"166",bpm,
Data,0,record,timestamp,"968193450",s,distance,"2246.0",m,speed,"1.0",m/s,heart_rate,"158",bpm,cadence,"206",rpm,power,"250",watts,altitude,"79.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"79.0",m,Heart Rate,"158",bpm,
