Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,
Data,0,record,timestamp,"995751553",s,distance,"1673.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"143",rpm,power,"250",watts,altitude,"16.0",m,position_lat,"0",semicircles,position_long,"179300",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"16.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"995751554",s,distance,"1674.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"144",rpm,power,"250",watts,altitude,"17.0",m,position_lat,"0",semicircles,position_long,"179408",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"17.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"995751555",s,distance,"1675.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"145",rpm,power,"250",watts,altitude,"18.0",m,position_lat,"0",semicircles,position_long,"179515",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"18.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"995751556",s,distance,"1676.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"146",rpm,power,"250",watts,altitude,"19.0",m,position_lat,"0",semicircles,position_long,"179622",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"19.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"995751557",s,distance,"1677.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"147",rpm,power,"250",watts,altitude,"20.0",m,position_lat,"0",semicircles,position_long,"179729",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"20.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"995751558",s,distance,"1678.0",m,speed,"1.0",m/s,heart_rate,"2",bpm,cadence,"148",rpm,power,"250",watts,altitude,"21.0",m,position_lat,"0",semicircles,position_long,"179836",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"21.0",m,Heart Rate,"2",bpm,
Data,0,record,timestamp,"995751559",s,distance,"1679.0",m,speed,"1.0",m/s,heart_rate,"3",bpm,cadence,"149",rpm,power,"250",watts,altitude,"22.0",m,position_lat,"0",semicircles,position_long,"179943",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"22.0",m,Heart Rate,"3",bpm,
Data,0,record,timestamp,"995751560",s,distance,"1680.0",m,speed,"1.0",m/s,heart_rate,"6",bpm,cadence,"150",rpm,power,"250",watts,altitude,"23.0",m,position_lat,"0",semicircles,position_long,"180051",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"23.0",m,Heart Rate,"6",bpm,
Data,0,record,timestamp,"995751561",s,distance,"1681.0",m,speed,"1.0",m/s,heart_rate,"8",bpm,cadence,"151",rpm,power,"250",watts,altitude,"24.0",m,position_lat,"0",semicircles,position_long,"180158",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"24.0",m,Heart Rate,"8",bpm,
Data,0,record,timestamp,"995751562",s,distance,"1682.0",m,speed,"1.0",m/s,heart_rate,"12",bpm,cadence,"152",rpm,power,"250",watts,altitude,"25.0",m,position_lat,"0",semicircles,position_long,"180265",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"25.0",m,Heart Rate,"12",bpm,
Data,0,record,timestamp,"995751563",s,distance,"1683.0",m,speed,"1.0",m/s,heart_rate,"15",bpm,cadence,"153",rpm,power,"250",watts,altitude,"26.0",m,position_lat,"0",semicircles,position_long,"180372",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"26.0",m,Heart Rate,"15",bpm,
Data,0,record,timestamp,"995751564",s,distance,"1684.0",m,speed,"1.0",m/s,heart_rate,"19",bpm,cadence,"154",rpm,power,"250",watts,altitude,"27.0",m,position_lat,"0",semicircles,position_long,"180479",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"27.0",m,Heart Rate,"19",bpm,
Data,0,record,timestamp,"995751565",s,distance,"1685.0",m,speed,"1.0",m/s,heart_rate,"24",bpm,cadence,"155",rpm,power,"250",watts,altitude,"28.0",m,position_lat,"0",semicircles,position_long,"180587",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"28.0",m,Heart Rate,"24",bpm,
Data,0,record,timestamp,"995751566",s,distance,"1686.0",m,speed,"1.0",m/s,heart_rate,"29",bpm,cadence,"156",rpm,power,"250",watts,altitude,"29.0",m,position_lat,"0",semicircles,position_long,"180694",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"29.0",m,Heart Rate,"29",bpm,
Data,0,record,timestamp,"995751567",s,distance,"1687.0",m,speed,"1.0",m/s,heart_rate,"34",bpm,cadence,"157",rpm,power,"250",watts,altitude,"30.0",m,position_lat,"0",semicircles,position_long,"180801",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"30.0",m,Heart Rate,"34",bpm,
Data,0,record,timestamp,"995751568",s,distance,"1688.0",m,speed,"1.0",m/s,heart_rate,"40",bpm,cadence,"158",rpm,power,"250",watts,altitude,"31.0",m,position_lat,"0",semicircles,position_long,"180908",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"31.0",m,Heart Rate,"40",bpm,
Data,0,record,timestamp,"995751569",s,distance,"1689.0",m,speed,"1.0",m/s,heart_rate,"46",bpm,cadence,"159",rpm,power,"250",watts,altitude,"32.0",m,position_lat,"0",semicircles,position_long,"181015",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"32.0",m,Heart Rate,"46",bpm,
Data,0,record,timestamp,"995751570",s,distance,"1690.0",m,speed,"1.0",m/s,heart_rate,"52",bpm,cadence,"160",rpm,power,"250",watts,altitude,"33.0",m,position_lat,"0",semicircles,position_long,"181122",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"33.0",m,Heart Rate,"52",bpm,
Data,0,record,timestamp,"995751571",s,distance,"1691.0",m,speed,"1.0",m/s,heart_rate,"58",bpm,cadence,"161",rpm,power,"250",watts,altitude,"34.0",m,position_lat,"0",semicircles,position_long,"181230",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"34.0",m,Heart Rate,"58",bpm,
Data,0,record,timestamp,"995751572",s,distance,"1692.0",m,speed,"1.0",m/s,heart_rate,"65",bpm,cadence,"162",rpm,power,"250",watts,altitude,"35.0",m,position_lat,"0",semicircles,position_long,"181337",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"35.0",m,Heart Rate,"65",bpm,
Data,0,record,timestamp,"995751573",s,distance,"1693.0",m,speed,"1.0",m/s,heart_rate,"72",bpm,cadence,"163",rpm,power,"250",watts,altitude,"36.0",m,position_lat,"0",semicircles,position_long,"181444",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"36.0",m,Heart Rate,"72",bpm,
Data,0,record,timestamp,"995751574",s,distance,"1694.0",m,speed,"1.0",m/s,heart_rate,"80",bpm,cadence,"164",rpm,power,"250",watts,altitude,"37.0",m,position_lat,"0",semicircles,position_long,"181551",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"37.0",m,Heart Rate,"80",bpm,
Data,0,record,timestamp,"995751575",s,distance,"1695.0",m,speed,"1.0",m/s,heart_rate,"87",bpm,cadence,"165",rpm,power,"250",watts,altitude,"38.0",m,position_lat,"0",semicircles,position_long,"181658",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"38.0",m,Heart Rate,"87",bpm,
Data,0,record,timestamp,"995751576",s,distance,"1696.0",m,speed,"1.0",m/s,heart_rate,"95",bpm,cadence,"166",rpm,power,"250",watts,altitude,"39.0",m,position_lat,"0",semicircles,position_long,"181765",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"39.0",m,Heart Rate,"95",bpm,
Data,0,record,timestamp,"995751577",s,distance,"1697.0",m,speed,"1.0",m/s,heart_rate,"103",bpm,cadence,"167",rpm,power,"250",watts,altitude,"40.0",m,position_lat,"0",semicircles,position_long,"181873",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"40.0",m,Heart Rate,"103",bpm,
Data,0,record,timestamp,"995751578",s,distance,"1698.0",m,speed,"1.0",m/s,heart_rate,"111",bpm,cadence,"168",rpm,power,"250",watts,altitude,"41.0",m,position_lat,"0",semicircles,position_long,"181980",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"41.0",m,Heart Rate,"111",bpm,
Data,0,record,timestamp,"995751579",s,distance,"1699.0",m,speed,"1.0",m/s,heart_rate,"119",bpm,cadence,"169",rpm,power,"250",watts,altitude,"42.0",m,position_lat,"0",semicircles,position_long,"182087",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"42.0",m,Heart Rate,"119",bpm,
Data,0,record,timestamp,"995751580",s,distance,"1700.0",m,speed,"1.0",m/s,heart_rate,"126",bpm,cadence,"170",rpm,power,"250",watts,altitude,"43.0",m,position_lat,"0",semicircles,position_long,"182194",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"43.0",m,Heart Rate,"126",bpm,
Data,0,record,timestamp,"995751581",s,distance,"1701.0",m,speed,"1.0",m/s,heart_rate,"134",bpm,cadence,"171",rpm,power,"250",watts,altitude,"44.0",m,position_lat,"0",semicircles,position_long,"182301",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"44.0",m,Heart Rate,"134",bpm,
Data,0,record,timestamp,"995751582",s,distance,"1702.0",m,speed,"1.0",m/s,heart_rate,"142",bpm,cadence,"172",rpm,power,"250",watts,altitude,"45.0",m,position_lat,"0",semicircles,position_long,"182408",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"45.0",m,Heart Rate,"142",bpm,
Data,0,record,timestamp,"995751583",s,distance,"1703.0",m,speed,"1.0",m/s,heart_rate,"150",bpm,cadence,"173",rpm,power,"250",watts,altitude,"46.0",m,position_lat,"0",semicircles,position_long,"182516",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"46.0",m,Heart Rate,"150",bpm,
Data,0,record,timestamp,"995751584",s,distance,"1704.0",m,speed,"1.0",m/s,heart_rate,"158",bpm,cadence,"174",rpm,power,"250",watts,altitude,"47.0",m,position_lat,"0",semicircles,position_long,"182623",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"47.0",m,Heart Rate,"158",bpm,
Data,0,record,timestamp,"995751585",s,distance,"1705.0",m,speed,"1.0",m/s,heart_rate,"166",bpm,cadence,"175",rpm,power,"250",watts,altitude,"48.0",m,position_lat,"0",semicircles,position_long,"182730",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"48.0",m,Heart Rate,"166",bpm,
Data,0,record,timestamp,"995751586",s,distance,"1706.0",m,speed,"1.0",m/s,heart_rate,"173",bpm,cadence,"176",rpm,power,"250",watts,altitude,"49.0",m,position_lat,"0",semicircles,position_long,"182837",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"49.0",m,Heart Rate,"173",bpm,
Data,0,record,timestamp,"995751587",s,distance,"1707.0",m,speed,"1.0",m/s,heart_rate,"181",bpm,cadence,"177",rpm,power,"250",watts,altitude,"50.0",m,position_lat,"0",semicircles,position_long,"182944",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"50.0",m,Heart Rate,"181",bpm,
Data,0,record,timestamp,"995751588",s,distance,"1708.0",m,speed,"1.0",m/s,heart_rate,"188",bpm,cadence,"178",rpm,power,"250",watts,altitude,"51.0",m,position_lat,"0",semicircles,position_long,"183051",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"51.0",m,Heart Rate,"188",bpm,
Data,0,record,timestamp,"995751589",s,distance,"1709.0",m,speed,"1.0",m/s,heart_rate,"195",bpm,cadence,"179",rpm,power,"250",watts,altitude,"52.0",m,position_lat,"0",semicircles,position_long,"183159",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"52.0",m,Heart Rate,"195",bpm,
Data,0,record,timestamp,"995751590",s,distance,"1710.0",m,speed,"1.0",m/s,heart_rate,"201",bpm,cadence,"180",rpm,power,"250",watts,altitude,"53.0",m,position_lat,"0",semicircles,position_long,"183266",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"53.0",m,Heart Rate,"201",bpm,
Data,0,record,timestamp,"995751591",s,distance,"1711.0",m,speed,"1.0",m/s,heart_rate,"207",bpm,cadence,"181",rpm,power,"250",watts,altitude,"54.0",m,position_lat,"0",semicircles,position_long,"183373",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"54.0",m,Heart Rate,"207",bpm,
Data,0,record,timestamp,"995751592",s,distance,"1712.0",m,speed,"1.0",m/s,heart_rate,"213",bpm,cadence,"182",rpm,power,"250",watts,altitude,"55.0",m,position_lat,"0",semicircles,position_long,"183480",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"55.0",m,Heart Rate,"213",bpm,
Data,0,record,timestamp,"995751593",s,distance,"1713.0",m,speed,"1.0",m/s,heart_rate,"219",bpm,cadence,"183",rpm,power,"250",watts,altitude,"56.0",m,position_lat,"0",semicircles,position_long,"183587",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"56.0",m,Heart Rate,"219",bpm,
Data,0,record,timestamp,"995751594",s,distance,"1714.0",m,speed,"1.0",m/s,heart_rate,"224",bpm,cadence,"184",rpm,power,"250",watts,altitude,"57.0",m,position_lat,"0",semicircles,position_long,"183695",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"57.0",m,Heart Rate,"224",bpm,
Data,0,record,timestamp,"995751595",s,distance,"1715.0",m,speed,"1.0",m/s,heart_rate,"229",bpm,cadence,"185",rpm,power,"250",watts,altitude,"58.0",m,position_lat,"0",semicircles,position_long,"183802",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"58.0",m,Heart Rate,"229",bpm,
Data,0,record,timestamp,"995751596",s,distance,"1716.0",m,speed,"1.0",m/s,heart_rate,"234",bpm,cadence,"186",rpm,power,"250",watts,altitude,"59.0",m,position_lat,"0",semicircles,position_long,"183909",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"59.0",m,Heart Rate,"234",bpm,
Data,0,record,timestamp,"995751597",s,distance,"1717.0",m,speed,"1.0",m/s,heart_rate,"238",bpm,cadence,"187",rpm,power,"250",watts,altitude,"60.0",m,position_lat,"0",semicircles,position_long,"184016",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"60.0",m,Heart Rate,"238",bpm,
Data,0,record,timestamp,"995751598",s,distance,"1718.0",m,speed,"1.0",m/s,heart_rate,"241",bpm,cadence,"188",rpm,power,"250",watts,altitude,"61.0",m,position_lat,"0",semicircles,position_long,"184123",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"61.0",m,Heart Rate,"241",bpm,
Data,0,record,timestamp,"995751599",s,distance,"1719.0",m,speed,"1.0",m/s,heart_rate,"245",bpm,cadence,"189",rpm,power,"250",watts,altitude,"62.0",m,position_lat,"0",semicircles,position_long,"184230",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"62.0",m,Heart Rate,"245",bpm,
Data,0,record,timestamp,"995751600",s,distance,"1720.0",m,speed,"1.0",m/s,heart_rate,"247",bpm,cadence,"190",rpm,power,"250",watts,altitude,"63.0",m,position_lat,"0",semicircles,position_long,"184338",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"63.0",m,Heart Rate,"247",bpm,
Data,0,record,timestamp,"995751601",s,distance,"1721.0",m,speed,"1.0",m/s,heart_rate,"250",bpm,cadence,"191",rpm,power,"250",watts,altitude,"64.0",m,position_lat,"0",semicircles,position_long,"184445",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"64.0",m,Heart Rate,"250",bpm,
Data,0,record,timestamp,"995751602",s,distance,"1722.0",m,speed,"1.0",m/s,heart_rate,"251",bpm,cadence,"192",rpm,power,"250",watts,altitude,"65.0",m,position_lat,"0",semicircles,position_long,"184552",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"65.0",m,Heart Rate,"251",bpm,
Data,0,record,timestamp,"995751603",s,distance,"1723.0",m,speed,"1.0",m/s,heart_rate,"252",bpm,cadence,"193",rpm,power,"250",watts,altitude,"66.0",m,position_lat,"0",semicircles,position_long,"184659",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"66.0",m,Heart Rate,"252",bpm,
Data,0,record,timestamp,"995751604",s,distance,"1724.0",m,speed,"1.0",m/s,heart_rate,"253",bpm,cadence,"194",rpm,power,"250",watts,altitude,"67.0",m,position_lat,"0",semicircles,position_long,"184766",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"67.0",m,Heart Rate,"253",bpm,
Data,0,record,timestamp,"995751605",s,distance,"1725.0",m,speed,"1.0",m/s,heart_rate,"254",bpm,cadence,"195",rpm,power,"250",watts,altitude,"68.0",m,position_lat,"0",semicircles,position_long,"184873",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"68.0",m,Heart Rate,"254",bpm,
Data,0,record,timestamp,"995751606",s,distance,"1726.0",m,speed,"1.0",m/s,heart_rate,"253",bpm,cadence,"196",rpm,power,"250",watts,altitude,"69.0",m,position_lat,"0",semicircles,position_long,"184981",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"69.0",m,Heart Rate,"253",bpm,
Data,0,record,timestamp,"995751607",s,distance,"1727.0",m,speed,"1.0",m/s,heart_rate,"252",bpm,cadence,"197",rpm,power,"250",watts,altitude,"70.0",m,position_lat,"0",semicircles,position_long,"185088",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"70.0",m,Heart Rate,"252",bpm,
Data,0,record,timestamp,"995751608",s,distance,"1728.0",m,speed,"1.0",m/s,heart_rate,"251",bpm,cadence,"198",rpm,power,"250",watts,altitude,"71.0",m,position_lat,"0",semicircles,position_long,"185195",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"71.0",m,Heart Rate,"251",bpm,
Data,0,record,timestamp,"995751609",s,distance,"1729.0",m,speed,"1.0",m/s,heart_rate,"250",bpm,cadence,"199",rpm,power,"250",watts,altitude,"72.0",m,position_lat,"0",semicircles,position_long,"185302",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"72.0",m,Heart Rate,"250",bpm,
Data,0,record,timestamp,"995751610",s,distance,"1730.0",m,speed,"1.0",m/s,heart_rate,"247",bpm,cadence,"200",rpm,power,"250",watts,altitude,"73.0",m,position_lat,"0",semicircles,position_long,"185409",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"73.0",m,Heart Rate,"247",bpm,
Data,0,record,timestamp,"995751611",s,distance,"1731.0",m,speed,"1.0",m/s,heart_rate,"245",bpm,cadence,"201",rpm,power,"250",watts,altitude,"74.0",m,position_lat,"0",semicircles,position_long,"185516",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"74.0",m,Heart Rate,"245",bpm,
Data,0,record,timestamp,"995751612",s,distance,"1732.0",m,speed,"1.0",m/s,heart_rate,"241",bpm,cadence,"202",rpm,power,"250",watts,altitude,"75.0",m,position_lat,"0",semicircles,position_long,"185624",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"75.0",m,Heart Rate,"241",bpm,
Data,0,record,timestamp,"995751613",s,distance,"1733.0",m,speed,"1.0",m/s,heart_rate,"238",bpm,cadence,"203",rpm,power,"250",watts,altitude,"76.0",m,position_lat,"0",semicircles,position_long,"185731",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"76.0",m,Heart Rate,"238",bpm,
Data,0,record,timestamp,"995751614",s,distance,"1734.0",m,speed,"1.0",m/s,heart_rate,"234",bpm,cadence,"204",rpm,power,"250",watts,altitude,"77.0",m,position_lat,"0",semicircles,position_long,"185838",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"77.0",m,Heart Rate,"234",bpm,
Data,0,record,timestamp,"995751615",s,distance,"1735.0",m,speed,"1.0",m/s,heart_rate,"229",bpm,cadence,"205",rpm,power,"250",watts,altitude,"78.0",m,position_lat,"0",semicircles,position_long,"185945",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"78.0",m,Heart Rate,"229",bpm,
Data,0,record,timestamp,"995751616",s,distance,"1736.0",m,speed,"1.0",m/s,heart_rate,"224",bpm,cadence,"206",rpm,power,"250",watts,altitude,"79.0",m,position_lat,"0",semicircles,position_long,"186052",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"79.0",m,Heart Rate,"224",bpm,
Data,0,record,timestamp,"995751617",s,distance,"1737.0",m,speed,"1.0",m/s,heart_rate,"219",bpm,cadence,"207",rpm,power,"250",watts,altitude,"80.0",m,position_lat,"0",semicircles,position_long,"186160",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"80.0",m,Heart Rate,"219",bpm,
Data,0,record,timestamp,"995751618",s,distance,"1738.0",m,speed,"1.0",m/s,heart_rate,"213",bpm,cadence,"208",rpm,power,"250",watts,altitude,"81.0",m,position_lat,"0",semicircles,position_long,"186267",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"81.0",m,Heart Rate,"213",bpm,
Data,0,record,timestamp,"995751619",s,distance,"1739.0",m,speed,"1.0",m/s,heart_rate,"207",bpm,cadence,"209",rpm,power,"250",watts,altitude,"82.0",m,position_lat,"0",semicircles,position_long,"186374",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"82.0",m,Heart Rate,"207",bpm,
Data,0,record,timestamp,"995751620",s,distance,"1740.0",m,speed,"1.0",m/s,heart_rate,"201",bpm,cadence,"210",rpm,power,"250",watts,altitude,"83.0",m,position_lat,"0",semicircles,position_long,"186481",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"83.0",m,Heart Rate,"201",bpm,
Data,0,record,timestamp,"995751621",s,distance,"1741.0",m,speed,"1.0",m/s,heart_rate,"195",bpm,cadence,"211",rpm,power,"250",watts,altitude,"84.0",m,position_lat,"0",semicircles,position_long,"186588",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"84.0",m,Heart Rate,"195",bpm,
Data,0,record,timestamp,"995751622",s,distance,"1742.0",m,speed,"1.0",m/s,heart_rate,"188",bpm,cadence,"212",rpm,power,"250",watts,altitude,"85.0",m,position_lat,"0",semicircles,position_long,"186695",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"85.0",m,Heart Rate,"188",bpm,
Data,0,record,timestamp,"995751623",s,distance,"1743.0",m,speed,"1.0",m/s,heart_rate,"181",bpm,cadence,"213",rpm,power,"250",watts,altitude,"86.0",m,position_lat,"0",semicircles,position_long,"186803",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"86.0",m,Heart Rate,"181",bpm,
